id,faculty_name,lecture_name,register,passed
11933,工学部,地殻海洋資源論,"{7,17,16,12,21}","{6,16,12,12,20}"
11934,工学部,地球工学デザインA,"{18,14,12,17,14}","{12,9,9,15,9}"
11935,工学部,地球工学デザインB,"{31,26,23,25,26}","{25,20,22,25,23}"
11936,工学部,地球工学デザインC,"{21,22,23,22,22}","{12,13,21,18,13}"
11937,工学部,地球工学基礎数理,"{200,226,224,227,214}","{161,191,163,164,146}"
11938,工学部,地球工学総論,"{182,180,179,177,178}","{176,176,178,176,175}"
11939,工学部,地質工学,"{42,42,47,42,34}","{22,35,29,26,31}"
11940,工学部,地盤環境工学,"{66,55,55,70,70}","{60,47,49,55,44}"
11941,工学部,中性子理工学,"{21,22,32,30,32}","{16,15,31,26,28}"
11942,工学部,貯留層工学,"{9,11,14,14,14}","{8,9,13,10,11}"
11943,工学部,通信ネットワーク,"{86,93,79,104,128}","{57,56,50,62,76}"
11944,工学部,通信基礎論,"{164,183,154,183,193}","{92,141,96,94,99}"
11945,工学部,鉄筋コンクリート構造I,"{98,109,94,102,101}","{63,76,58,84,71}"
11946,工学部,鉄筋コンクリート構造II,"{70,69,67,70,60}","{42,39,35,54,38}"
11947,工学部,鉄骨構造I,"{96,105,104,96,88}","{75,66,71,64,67}"
11948,工学部,鉄骨構造II,"{83,84,85,81,94}","{60,64,54,51,47}"
11949,工学部,伝熱工学,"{116,116,102,102,108}","{79,88,55,64,61}"
11950,工学部,電気化学,"{33,28,18,25,27}","{18,10,5,8,3}"
11951,工学部,電気回路,"{149,152,146,151,164}","{123,131,126,122,141}"
11952,工学部,電気回路基礎論,"{162,173,174,177,170}","{157,159,159,152,146}"
11953,工学部,電気機器基礎論,"{97,97,79,110,149}","{40,58,28,54,73}"
11954,工学部,電気伝導,"{18,21,10,22,17}","{1,7,3,8,4}"
11955,工学部,電気電子プログラミング及演習,"{142,141,138,134,137}","{135,121,127,115,118}"
11956,工学部,電気電子回路,"{163,157,160,164,157}","{153,122,125,141,115}"
11957,工学部,電気電子回路演習,"{140,140,134,140,137}","{140,135,132,135,131}"
11958,工学部,電気電子回路入門,"{96,123,114,105,117}","{72,94,85,71,91}"
11959,工学部,電気電子計算工学及演習,"{93,86,81,74,99}","{71,74,64,56,78}"
11960,工学部,電気電子計測,"{153,148,145,150,152}","{140,131,123,120,116}"
11961,工学部,電気電子工学のための量子論,"{132,139,130,112,124}","{106,118,95,83,54}"
11962,工学部,電気電子工学概論,"{138,135,136,135,132}","{136,135,134,133,131}"
11963,工学部,電気電子工学基礎実験,"{143,137,133,134,136}","{143,133,132,132,131}"
11964,工学部,電気電子工学実験,"{134,135,135,135,141}","{134,133,134,128,139}"
11965,工学部,電気電子工学実習,"{136,139,133,130,139}","{134,136,128,126,137}"
11966,工学部,電気電子材料学,"{87,74,78,75,59}","{60,55,49,39,31}"
11967,工学部,電気電子数学1,"{157,152,143,150,145}","{134,116,107,108,86}"
11968,工学部,電気電子数学2,"{152,156,147,147,157}","{106,135,102,79,79}"
11969,工学部,電気法規,"{8,15,12,31,30}","{5,12,12,7,7}"
11970,工学部,電子回路,"{158,162,154,154,171}","{133,113,139,129,119}"
11971,工学部,電子物性工学,"{47,52,13,10,10}","{20,38,6,8,6}"
11972,工学部,電磁気学1,"{158,153,149,153,157}","{113,117,130,122,105}"
11973,工学部,電磁気学2,"{146,148,141,145,163}","{119,128,121,121,132}"
11974,工学部,電波工学,"{66,70,86,106,124}","{39,39,40,54,75}"
11975,工学部,電波法規,"{13,11,8,34,22}","{12,8,8,9,1}"
11976,工学部,電力システム工学,"{44,36,57,54,73}","{14,11,24,22,26}"
11977,工学部,都市・地域計画,"{160,149,150,140,136}","{145,125,122,112,112}"
11978,工学部,都市・地域論,"{78,77,78,84,85}","{38,32,34,39,53}"
11979,工学部,都市環境工学,"{86,91,83,76,86}","{74,85,48,55,57}"
11980,工学部,都市景観デザイン,"{55,45,43,51,55}","{51,39,36,44,45}"
11981,工学部,都市設計学,"{86,92,91,94,83}","{79,83,81,84,73}"
11982,工学部,土質実験及び演習,"{111,101,100,92,95}","{111,96,100,91,94}"
11983,工学部,土質力学II及び演習,"{142,145,157,131,145}","{101,117,113,93,91}"
11984,工学部,土質力学I及び演習,"{204,214,215,222,211}","{147,162,153,150,134}"
11985,工学部,統計的モデリング基礎,"{68,66,62,64,61}","{53,51,53,49,45}"
11986,工学部,統計熱力学,"{122,115,104,111,116}","{79,84,71,84,66}"
11987,工学部,統計熱力学入門(創成化学),"{43,79,70,74,81}","{15,42,27,19,20}"
11988,工学部,統計力学,"{26,40,36,26,27}","{19,26,29,20,20}"
11989,工学部,特別研究,"{677,639,612,657,675}","{652,617,585,631,632}"
11990,工学部,特別研究1,"{369,315,321,345,349}","{366,314,320,340,340}"
11991,工学部,特別研究2,"{383,333,335,353,358}","{366,311,318,336,337}"
11992,工学部,日本建築史,"{83,102,95,95,101}","{62,88,41,61,48}"
11993,工学部,日本都市史,"{85,106,113,132,116}","{74,91,61,55,32}"
11994,工学部,熱及び物質移動,"{95,110,116,110,112}","{61,92,98,84,89}"
11995,工学部,熱統計力学,"{24,25,28,22,30}","{19,21,22,16,21}"
11996,工学部,熱流体工学,"{27,38,36,33,34}","{23,33,30,26,26}"
11997,工学部,熱力学1,"{213,249,248,255,245}","{144,193,154,156,154}"
11998,工学部,熱力学2,"{210,237,258,243,248}","{148,186,171,146,151}"
11999,工学部,波動・振動学,"{26,57,38,54,59}","{19,48,13,35,36}"
12000,工学部,波動工学,"{28,32,42,31,40}","{20,20,25,18,32}"
12001,工学部,廃棄物工学,"{45,46,50,43,55}","{41,42,40,32,40}"
12002,工学部,半導体工学,"{163,166,168,165,170}","{129,136,126,121,126}"
12003,工学部,反応工学I,"{53,46,52,43,50}","{41,40,40,34,43}"
12004,工学部,反応工学II,"{43,44,40,41,43}","{34,40,30,36,30}"
12005,工学部,非線形動力学,"{49,56,58,51,57}","{38,39,35,35,37}"
12006,工学部,微粒子工学,"{39,36,41,39,42}","{29,33,38,39,39}"
12007,工学部,品質管理,"{14,16,12,10,29}","{6,9,7,7,14}"
12008,工学部,物質科学基礎,"{65,72,70,74,82}","{55,64,59,58,70}"
12009,工学部,物性・デバイス基礎論,"{161,165,171,169,160}","{122,127,111,117,101}"
12010,工学部,物理化学,"{72,85,92,81,87}","{36,35,28,29,38}"
12011,工学部,物理化学I(化学工学),"{45,40,41,41,40}","{43,39,41,41,40}"
12012,工学部,物理化学I(創成化学),"{90,93,86,87,85}","{80,83,76,82,76}"
12013,工学部,物理化学Ia(先端化学),"{147,NULL,NULL,NULL,NULL}","{122,NULL,NULL,NULL,NULL}"
12014,工学部,物理化学Ib(先端化学),"{150,NULL,NULL,NULL,NULL}","{85,NULL,NULL,NULL,NULL}"
12015,工学部,物理化学II(化学工学),"{41,43,42,42,42}","{35,41,32,29,34}"
12016,工学部,物理化学II(先端化学),"{127,NULL,NULL,NULL,NULL}","{87,NULL,NULL,NULL,NULL}"
12017,工学部,物理化学II(創成化学),"{80,85,82,84,81}","{77,80,79,79,77}"
12018,工学部,物理化学III(化学工学),"{40,40,40,37,41}","{35,39,39,37,41}"
12019,工学部,物理化学III(先端化学),"{101,NULL,NULL,NULL,NULL}","{71,NULL,NULL,NULL,NULL}"
12020,工学部,物理化学III(創成化学),"{82,84,80,81,81}","{74,74,74,73,78}"
12021,工学部,物理化学基礎及び演習,"{255,264,274,285,274}","{233,243,250,235,233}"
12022,工学部,物理工学英語,"{25,23,24,37,51}","{22,20,22,28,45}"
12023,工学部,物理工学演習1,"{79,78,84,70,78}","{72,68,72,62,70}"
12024,工学部,物理工学演習2,"{76,73,66,61,73}","{70,66,59,57,66}"
12025,工学部,物理工学総論A,"{241,243,243,242,240}","{233,188,207,210,214}"
12026,工学部,物理工学総論B,"{240,240,242,245,234}","{228,232,207,224,206}"
12027,工学部,物理探査学,"{40,39,NULL,37,26}","{25,24,NULL,24,21}"
12028,工学部,物理統計学,"{46,45,44,37,47}","{26,25,30,27,34}"
12029,工学部,分析化学(創成化学),"{86,94,84,89,89}","{77,92,71,83,78}"
12030,工学部,分析化学I(先端化学),"{134,NULL,NULL,NULL,NULL}","{90,NULL,NULL,NULL,NULL}"
12031,工学部,分析化学II(先端化学),"{120,NULL,NULL,NULL,NULL}","{96,NULL,NULL,NULL,NULL}"
12032,工学部,分離工学,"{73,79,85,74,86}","{55,73,60,58,72}"
12033,工学部,放射化学,"{50,56,54,70,69}","{41,49,37,52,33}"
12034,工学部,放射線衛生工学,"{42,45,45,43,43}","{36,44,41,38,41}"
12035,工学部,放射線計測学,"{26,25,NULL,NULL,NULL}","{14,22,NULL,NULL,NULL}"
12036,工学部,無機化学(創成化学),"{92,93,89,89,88}","{81,82,69,72,75}"
12037,工学部,無機化学I(化学工学),"{45,42,42,42,39}","{42,40,41,39,39}"
12038,工学部,無機化学I(先端化学),"{132,NULL,NULL,NULL,NULL}","{107,NULL,NULL,NULL,NULL}"
12039,工学部,無機化学II(先端化学),"{127,NULL,NULL,NULL,NULL}","{96,NULL,NULL,NULL,NULL}"
12040,工学部,無機化学III(先端化学),"{114,NULL,NULL,NULL,NULL}","{81,NULL,NULL,NULL,NULL}"
12041,工学部,有機化学I(先端化学),"{141,NULL,NULL,NULL,NULL}","{97,NULL,NULL,NULL,NULL}"
12042,工学部,有機化学I(創成化学),"{90,93,87,85,87}","{64,79,60,79,80}"
12043,工学部,有機化学II(先端化学),"{124,NULL,NULL,NULL,NULL}","{85,NULL,NULL,NULL,NULL}"
12044,工学部,有機化学II(創成化学),"{79,83,83,81,82}","{75,81,72,74,79}"
12045,工学部,有機化学III(先端化学),"{109,NULL,NULL,NULL,NULL}","{73,NULL,NULL,NULL,NULL}"
12046,工学部,有機化学III(創成化学),"{81,82,79,78,81}","{78,79,78,75,78}"
12047,工学部,有機化学IV(先端化学),"{73,NULL,NULL,NULL,NULL}","{33,NULL,NULL,NULL,NULL}"
12048,工学部,有機化学基礎及び演習,"{272,303,295,319,299}","{198,264,196,216,168}"
12049,工学部,有機工業化学,"{98,98,98,79,97}","{72,80,68,48,55}"
12050,工学部,有機分光学,"{76,58,44,66,80}","{26,20,24,12,25}"
12051,工学部,流体系分離工学,"{41,42,41,43,44}","{38,40,39,42,38}"
12052,工学部,流体熱工学,"{20,16,20,21,24}","{18,13,15,8,6}"
12053,工学部,流体力学,"{38,50,41,39,47}","{29,39,32,31,29}"
12054,工学部,流体力学1,"{199,213,224,231,236}","{170,178,197,185,174}"
12055,工学部,流体力学2,"{173,190,186,183,197}","{144,165,150,150,156}"
12056,工学部,量子化学概論,"{74,88,75,77,78}","{25,54,34,35,30}"
12057,工学部,量子反応基礎論,"{21,20,23,19,22}","{17,16,17,13,13}"
12058,工学部,量子物性基礎論,"{19,20,20,18,38}","{15,12,6,12,10}"
12059,工学部,量子物理学1,"{247,269,269,242,306}","{193,223,155,144,168}"
12060,工学部,量子物理学2,"{139,136,118,125,163}","{91,83,46,50,52}"
12061,工学部,量子無機材料学1,"{60,67,67,62,77}","{55,61,55,40,61}"
12062,工学部,量子無機材料学2,"{49,50,46,44,54}","{27,42,28,21,26}"
12063,工学部,力学系の数学,"{48,58,54,56,59}","{28,35,37,33,30}"
12064,工学部,連続体の力学,"{50,81,43,58,91}","{24,62,14,16,39}"
12065,工学部,連続体力学,"{197,199,202,202,210}","{149,161,132,148,134}"
12066,工学部,論理システム,"{107,121,122,104,121}","{99,105,104,87,93}"
12067,工学部,論理回路,"{168,171,166,166,170}","{154,114,124,114,120}"
12068,農学部,Intro. Bio-Sys. Eng.,"{7,5,20,10,13}","{6,4,20,10,12}"
12069,農学部,アグロフードシステム論,"{47,45,NULL,NULL,NULL}","{37,34,NULL,NULL,NULL}"
12070,農学部,グリーンエネルギーファーム論と実習,"{45,91,53,62,47}","{27,0,31,29,26}"
12071,農学部,ゲノム情報解析入門,"{92,89,86,99,73}","{86,80,76,86,55}"
12072,農学部,セルロース化学,"{31,81,53,48,63}","{26,62,39,39,50}"
12073,農学部,バイオインフォマティクス,"{48,27,NULL,NULL,NULL}","{32,11,NULL,NULL,NULL}"
12074,農学部,バイオマスエネルギー,"{33,45,26,35,27}","{28,32,17,26,17}"
12075,農学部,バイオマス化学実験及び実験法,"{16,NULL,16,15,NULL}","{16,NULL,15,12,NULL}"
12076,農学部,バイオマス複合材料化学,"{17,20,21,21,40}","{17,20,18,18,39}"
12077,農学部,フィールドロボティクス,"{25,32,31,31,36}","{18,29,25,21,26}"
12078,農学部,リグニン化学,"{28,36,43,30,33}","{24,26,35,15,20}"
12079,農学部,遺伝学I,"{21,NULL,37,39,34}","{18,NULL,20,21,26}"
12080,農学部,遺伝学II,"{20,18,13,13,9}","{13,15,8,9,2}"
12081,農学部,育種学I,"{33,45,40,38,55}","{23,36,20,25,31}"
12082,農学部,育種学II,"{18,15,23,29,27}","{9,10,20,21,12}"
12083,農学部,一般生体高分子化学,"{57,60,61,63,59}","{50,53,48,55,55}"
12084,農学部,栄養・食品科学演習,"{28,23,NULL,NULL,NULL}","{26,18,NULL,NULL,NULL}"
12085,農学部,栄養化学,"{71,73,48,61,63}","{41,44,35,35,21}"
12086,農学部,栄養生理学実験及び実験法,"{35,35,35,34,40}","{35,33,34,33,38}"
12087,農学部,園芸・農産物利用学,"{33,30,23,32,29}","{19,20,16,20,19}"
12088,農学部,園芸科学演習,"{7,8,8,7,7}","{7,8,8,7,7}"
12089,農学部,応用ミクロ経済学入門,"{37,NULL,NULL,NULL,NULL}","{30,NULL,NULL,NULL,NULL}"
12090,農学部,応用ミクロ経済学方法論,"{42,NULL,NULL,NULL,NULL}","{28,NULL,NULL,NULL,NULL}"
12091,農学部,応用酵素化学,"{42,35,43,39,43}","{40,29,36,33,33}"
12092,農学部,応用数学,"{59,59,63,51,68}","{51,53,52,44,56}"
12093,農学部,応用生態学実験及び実験法,"{18,NULL,14,17,17}","{18,NULL,13,17,16}"
12094,農学部,応用生命科学演習I,"{40,45,46,47,52}","{38,45,46,47,50}"
12095,農学部,応用生命科学演習II,"{42,46,47,39,51}","{42,45,47,38,51}"
12096,農学部,応用生命科学入門I,"{57,NULL,NULL,47,49}","{54,NULL,NULL,39,36}"
12097,農学部,応用生命科学入門II,"{50,49,54,51,49}","{48,48,51,46,48}"
12098,農学部,応用生命科学入門III,"{49,55,54,53,52}","{40,38,36,34,37}"
12099,農学部,応用生命科学入門IV,"{49,54,53,50,51}","{45,49,41,38,35}"
12100,農学部,応用動物科学演習I,"{12,14,15,15,15}","{11,14,15,13,11}"
12101,農学部,応用動物科学演習II,"{12,14,15,15,15}","{11,14,15,13,11}"
12102,農学部,応用動物科学技術論と実習I,"{37,25,NULL,NULL,NULL}","{18,21,NULL,NULL,NULL}"
12103,農学部,応用動物科学技術論と実習II,"{12,16,NULL,NULL,NULL}","{12,10,NULL,NULL,NULL}"
12104,農学部,応用微生物学I,"{57,56,51,54,58}","{43,49,39,48,49}"
12105,農学部,応用微生物学II,"{54,52,57,57,59}","{44,49,47,51,54}"
12106,農学部,応用微生物学III,"{52,49,54,48,54}","{43,42,48,41,50}"
12107,農学部,応用微生物学実験,"{51,42,49,52,51}","{48,41,47,50,49}"
12108,農学部,応用微生物学実験及び実験法,"{35,35,35,35,40}","{34,32,34,34,35}"
12109,農学部,応用力学,"{43,49,47,44,47}","{36,46,42,40,41}"
12110,農学部,果樹園芸学I,"{39,105,45,48,63}","{29,82,31,35,38}"
12111,農学部,果樹園芸学II,"{24,27,17,39,37}","{19,22,15,22,21}"
12112,農学部,花卉園芸学,"{36,45,29,52,48}","{22,36,18,29,30}"
12113,農学部,課題研究(応用生命科学科),"{44,48,50,56,54}","{43,44,47,52,49}"
12114,農学部,課題研究(資源生物科学科),"{95,96,92,95,94}","{84,83,82,85,83}"
12115,農学部,課題研究(食品生物科学科),"{31,29,35,40,36}","{29,23,32,33,32}"
12116,農学部,課題研究(食料・環境経済学科),"{37,44,32,37,34}","{32,38,31,33,33}"
12117,農学部,課題研究(森林科学科),"{61,54,57,57,61}","{58,46,54,55,55}"
12118,農学部,課題研究(地域環境工学科),"{45,46,41,42,44}","{39,39,35,37,40}"
12119,農学部,課題研究論文執筆演習,"{37,NULL,NULL,NULL,NULL}","{32,NULL,NULL,NULL,NULL}"
12120,農学部,海洋環境微生物学,"{18,30,15,19,39}","{15,27,15,16,31}"
12121,農学部,海洋環境微生物学II,"{22,19,16,23,16}","{15,16,10,15,11}"
12122,農学部,海洋生物科学,"{96,95,82,96,108}","{73,80,71,81,74}"
12123,農学部,海洋生物科学技術論と実習I,"{35,32,32,45,43}","{4,0,15,19,18}"
12124,農学部,海洋生物科学技術論と実習II,"{43,21,28,37,28}","{5,0,15,14,17}"
12125,農学部,海洋生物科学技術論と実習III,"{18,17,10,17,21}","{12,0,4,8,10}"
12126,農学部,海洋生物科学技術論と実習IV,"{44,33,29,38,53}","{5,5,0,10,12}"
12127,農学部,海洋生物環境学I,"{50,71,43,55,66}","{34,53,36,37,52}"
12128,農学部,海洋生物環境学II,"{46,36,57,51,50}","{33,30,39,37,32}"
12129,農学部,海洋生物機能学,"{31,17,40,36,49}","{22,11,30,27,33}"
12130,農学部,海洋生物機能学II,"{28,NULL,NULL,NULL,NULL}","{23,NULL,NULL,NULL,NULL}"
12131,農学部,海洋生物資源学演習,"{7,7,8,6,8}","{6,7,8,6,8}"
12132,農学部,海洋生物資源利用学,"{40,56,39,40,35}","{23,51,24,22,17}"
12133,農学部,海洋生物生産学演習,"{8,6,7,7,8}","{8,6,7,7,8}"
12134,農学部,海洋生物生態学,"{48,71,55,80,88}","{32,60,48,64,65}"
12135,農学部,海洋生物生理学,"{21,27,41,40,47}","{17,21,32,30,33}"
12136,農学部,海洋微生物学I,"{37,44,25,27,40}","{26,31,12,13,21}"
12137,農学部,海洋微生物学II,"{37,23,12,14,20}","{28,22,9,10,15}"
12138,農学部,海洋微生物学演習,"{7,8,8,8,7}","{6,7,8,8,7}"
12139,農学部,害虫管理学,"{25,NULL,NULL,NULL,NULL}","{23,NULL,NULL,NULL,NULL}"
12140,農学部,環境水文学,"{37,49,24,37,43}","{34,37,18,32,40}"
12141,農学部,環境地球科学A(地圏災害学),"{55,89,NULL,NULL,NULL}","{50,86,NULL,NULL,NULL}"
12142,農学部,環境地球科学B(森林水文学),"{52,68,NULL,NULL,NULL}","{48,61,NULL,NULL,NULL}"
12143,農学部,環境動態学,"{31,34,34,35,36}","{17,21,26,33,27}"
12144,農学部,基礎生化学I,"{42,52,42,41,35}","{38,37,40,39,33}"
12145,農学部,基礎生化学II,"{35,41,41,48,37}","{33,37,35,34,27}"
12146,農学部,基礎生態学実験及び実験法,"{26,21,21,18,19}","{26,17,20,16,19}"
12147,農学部,基礎微生物学,"{56,43,51,74,69}","{40,38,49,62,56}"
12148,農学部,機械設計,"{16,38,26,23,30}","{16,33,24,23,28}"
12149,農学部,技術英語,"{36,43,28,33,27}","{33,34,20,31,21}"
12150,農学部,協同組合論,"{40,55,54,37,NULL}","{32,41,48,26,NULL}"
12151,農学部,群集生態学,"{36,41,36,36,48}","{26,31,17,16,24}"
12152,農学部,経営学基礎,"{40,NULL,NULL,NULL,NULL}","{30,NULL,NULL,NULL,NULL}"
12153,農学部,経済原論I(応用ミクロ経済学),"{44,56,NULL,NULL,NULL}","{33,48,NULL,NULL,NULL}"
12154,農学部,経済原論II(社会経済学),"{94,39,26,25,33}","{53,34,15,11,25}"
12155,農学部,経済原論III(経済発展論),"{27,NULL,NULL,NULL,NULL}","{15,NULL,NULL,NULL,NULL}"
12156,農学部,経済思想史,"{37,NULL,NULL,NULL,NULL}","{26,NULL,NULL,NULL,NULL}"
12157,農学部,計算水理学演習,"{20,7,12,12,18}","{17,6,4,8,14}"
12158,農学部,建築設計・製図実習,"{17,7,20,8,14}","{16,4,15,4,8}"
12159,農学部,研究林実習I,"{73,62,57,53,22}","{68,58,44,41,21}"
12160,農学部,研究林実習II,"{40,22,24,23,14}","{0,0,20,13,14}"
12161,農学部,研究林実習III,"{37,23,29,21,31}","{8,0,17,14,17}"
12162,農学部,研究林実習IV,"{31,24,35,21,23}","{0,0,19,14,16}"
12163,農学部,工業数学,"{28,38,32,17,25}","{21,30,25,14,10}"
12164,農学部,構造解析学,"{38,37,32,35,33}","{31,33,28,35,32}"
12165,農学部,構造生物学,"{47,54,NULL,48,49}","{39,40,NULL,36,40}"
12166,農学部,耕地生態科学演習,"{7,7,7,7,5}","{7,7,7,7,5}"
